Frame,labels,Labels
6986,['wooden'],[],['wooden']
6987,['wooden'],[],['wooden']
6988,['wooden'],[],['wooden']
6989,['wooden'],[],['wooden']
6990,['wooden'],[],['wooden']
6990,['silence'],[],[]
6991,['silence'],[],[]
6992,['silence'],[],[]
6993,['silence'],[],[]
6994,['silence'],[],[]
6995,['silence'],[],[]
6996,['silence'],[],[]
6997,['silence'],[],[]
6998,['silence'],[],[]
6999,['silence'],[],[]
7000,['silence'],[],[]
7001,['silence'],[],[]
7002,['silence'],[],[]
7003,['silence'],[],[]
7004,['silence'],[],[]
7005,['silence'],[],[]
7006,['silence'],[],[]
7007,['silence'],[],[]
7008,['silence'],[],[]
7009,['silence'],[],[]
7010,['silence'],[],[]
7011,['silence'],[],[]
7012,['silence'],[],[]
7013,['silence'],[],[]
7014,['silence'],[],[]
7015,['silence'],[],[]
7016,['silence'],[],[]
7017,['silence'],[],[]
7018,['silence'],[],[]
7019,['silence'],[],[]
7020,['silence'],[],[]
7021,['silence'],[],[]
7022,['silence'],[],[]
7023,['silence'],[],[]
7024,['silence'],[],[]
7025,['silence'],[],[]
7026,['silence'],[],[]
7027,['silence'],[],[]
7028,['silence'],[],[]
7029,['silence'],[],[]
7030,['silence'],[],[]
7031,['silence'],[],[]
7032,['silence'],[],[]
7033,['silence'],[],[]
7034,['silence'],[],[]
7035,['silence'],[],[]
7036,['silence'],[],[]
7037,['silence'],[],[]
7038,['silence'],[],[]
7039,['silence'],[],[]
7040,['silence'],[],[]
7041,['silence'],[],[]
7042,['silence'],[],[]
7043,['silence'],[],[]
7044,['silence'],[],[]
7045,['silence'],[],[]
7046,['silence'],[],[]
7047,['silence'],[],[]
7048,['silence'],[],[]
7049,['silence'],[],[]
7050,['silence'],[],[]
7051,['silence'],[],[]
7052,['silence'],[],[]
7053,['silence'],[],[]
7054,['silence'],[],[]
7055,['silence'],[],[]
7056,['silence'],[],[]
7057,['silence'],[],[]
7058,['silence'],[],[]
7059,['silence'],[],[]
7060,['silence'],[],[]
7061,['silence'],[],[]
7062,['silence'],[],[]
7063,['silence'],[],[]
7064,['silence'],[],[]
7065,['silence'],[],[]
7066,['silence'],[],[]
7067,['silence'],[],[]
7068,['silence'],[],[]
7069,['silence'],[],[]
7070,['silence'],[],[]
7071,['silence'],[],[]
7072,['silence'],[],[]
7073,['silence'],[],[]
7074,['silence'],[],[]
7075,['silence'],[],[]
7076,['silence'],[],[]
7077,['silence'],[],[]
7078,['silence'],[],[]
7079,['silence'],[],[]
7080,['silence'],[],[]
7081,['silence'],[],[]
7082,['silence'],[],[]
7083,['silence'],[],[]
7084,['silence'],[],[]
7085,['silence'],[],[]
7086,['silence'],[],[]
7087,['silence'],[],[]
7088,['silence'],[],[]
7089,['silence'],[],[]
7090,['silence'],[],[]
7091,['silence'],[],[]
7092,['silence'],[],[]
7093,['silence'],[],[]
7094,['silence'],[],[]
7095,['silence'],[],[]
7096,['silence'],[],[]
7097,['silence'],[],[]
7098,['silence'],[],[]
7099,['silence'],[],[]
7100,['silence'],[],[]
7101,['silence'],[],[]
7102,['silence'],[],[]
7103,['silence'],[],[]
7104,['silence'],[],[]
7105,['silence'],[],[]
7106,['silence'],[],[]
7107,['silence'],[],[]
7108,['silence'],[],[]
7109,['silence'],[],[]
7110,['silence'],[],[]
7110,['table'],['Table'],[]
7110,['silence'],[],[]
7110,[],[],[]
7111,[],[],[]
7112,[],[],[]
7113,[],[],[]
7114,[],[],[]
7115,[],[],[]
7116,[],[],[]
7117,[],[],[]
7118,[],[],[]
7119,[],[],[]
7120,[],[],[]
7121,[],[],[]
7122,[],[],[]
7123,[],[],[]
7124,[],[],[]
7125,[],[],[]
7126,[],[],[]
7127,[],[],[]
7128,[],[],[]
7129,[],[],[]
7130,[],[],[]
7131,[],[],[]
7132,[],[],[]
7133,[],[],[]
7134,[],[],[]
7135,[],[],[]
7136,[],[],[]
7137,[],[],[]
7138,[],[],[]
7139,[],[],[]
7140,[],[],[]
7140,['silence'],[],[]
7141,['silence'],[],[]
7142,['silence'],[],[]
7143,['silence'],[],[]
7144,['silence'],[],[]
7145,['silence'],[],[]
7146,['silence'],[],[]
7147,['silence'],[],[]
7148,['silence'],[],[]
7149,['silence'],[],[]
7150,['silence'],[],[]
7151,['silence'],[],[]
7152,['silence'],[],[]
7153,['silence'],[],[]
7154,['silence'],[],[]
7155,['silence'],[],[]
7156,['silence'],[],[]
7157,['silence'],[],[]
7158,['silence'],[],[]
7159,['silence'],[],[]
7160,['silence'],[],[]
7161,['silence'],[],[]
7162,['silence'],[],[]
7163,['silence'],[],[]
7164,['silence'],[],[]
7165,['silence'],[],[]
7166,['silence'],[],[]
7167,['silence'],[],[]
7168,['silence'],[],[]
7169,['silence'],[],[]
7170,['silence'],[],[]
7170,"['anti', 'clamp']",[],[]
7171,"['anti', 'clamp']",[],[]
7172,"['anti', 'clamp']",[],[]
7173,"['anti', 'clamp']",[],[]
7174,"['anti', 'clamp']",[],[]
7175,"['anti', 'clamp']",[],[]
7176,"['anti', 'clamp']",[],[]
7177,"['anti', 'clamp']",[],[]
7178,"['anti', 'clamp']",[],[]
7179,"['anti', 'clamp']",[],[]
7180,"['anti', 'clamp']",[],[]
7181,"['anti', 'clamp']",[],[]
7182,"['anti', 'clamp']",[],[]
7183,"['anti', 'clamp']",[],[]
7184,"['anti', 'clamp']",[],[]
7185,"['anti', 'clamp']",[],[]
7186,"['anti', 'clamp']",[],[]
7187,"['anti', 'clamp']",[],[]
7188,"['anti', 'clamp']",[],[]
7189,"['anti', 'clamp']",[],[]
7190,"['anti', 'clamp']",[],[]
7191,"['anti', 'clamp']",[],[]
7192,"['anti', 'clamp']",[],[]
7193,"['anti', 'clamp']",[],[]
7194,"['anti', 'clamp']",[],[]
7195,"['anti', 'clamp']",[],[]
7196,"['anti', 'clamp']",[],[]
7197,"['anti', 'clamp']",[],[]
7198,"['anti', 'clamp']",[],[]
7199,"['anti', 'clamp']",[],[]
7200,"['anti', 'clamp']",[],[]
7201,"['anti', 'clamp']",[],[]
7202,"['anti', 'clamp']",[],[]
7203,"['anti', 'clamp']",[],[]
7204,"['anti', 'clamp']",[],[]
7205,"['anti', 'clamp']",[],[]
7206,"['anti', 'clamp']",[],[]
7207,"['anti', 'clamp']",[],[]
7208,"['anti', 'clamp']",[],[]
7209,"['anti', 'clamp']",[],[]
7210,"['anti', 'clamp']",[],[]
7211,"['anti', 'clamp']",[],[]
7212,"['anti', 'clamp']",[],[]
7213,"['anti', 'clamp']",[],[]
7214,"['anti', 'clamp']",[],[]
7215,"['anti', 'clamp']",[],[]
7216,"['anti', 'clamp']",[],[]
7217,"['anti', 'clamp']",[],[]
7218,"['anti', 'clamp']",[],[]
7219,"['anti', 'clamp']",[],[]
7220,"['anti', 'clamp']",[],[]
7221,"['anti', 'clamp']",[],[]
7222,"['anti', 'clamp']",[],[]
7223,"['anti', 'clamp']",[],[]
7224,"['anti', 'clamp']",[],[]
7225,"['anti', 'clamp']",[],[]
7226,"['anti', 'clamp']",[],[]
7227,"['anti', 'clamp']",[],[]
7228,"['anti', 'clamp']",[],[]
7229,"['anti', 'clamp']",[],[]
7230,"['anti', 'clamp']",[],[]
7230,['silence'],[],[]
7230,"['red', 'poster']",['Painting'],['red']
7231,"['red', 'poster']",['Painting'],['red']
7232,"['red', 'poster']",['Painting'],['red']
7233,"['red', 'poster']",['Painting'],['red']
7234,"['red', 'poster']",['Painting'],['red']
7235,"['red', 'poster']",['Painting'],['red']
7236,"['red', 'poster']",['Painting'],['red']
7237,"['red', 'poster']",['Painting'],['red']
7238,"['red', 'poster']",['Painting'],['red']
7239,"['red', 'poster']",['Painting'],['red']
7240,"['red', 'poster']",['Painting'],['red']
7241,"['red', 'poster']",['Painting'],['red']
7242,"['red', 'poster']",['Painting'],['red']
7243,"['red', 'poster']",['Painting'],['red']
7244,"['red', 'poster']",['Painting'],['red']
7245,"['red', 'poster']",['Painting'],['red']
7246,"['red', 'poster']",['Painting'],['red']
7247,"['red', 'poster']",['Painting'],['red']
7248,"['red', 'poster']",['Painting'],['red']
7249,"['red', 'poster']",['Painting'],['red']
7250,"['red', 'poster']",['Painting'],['red']
7251,"['red', 'poster']",['Painting'],['red']
7252,"['red', 'poster']",['Painting'],['red']
7253,"['red', 'poster']",['Painting'],['red']
7254,"['red', 'poster']",['Painting'],['red']
7255,"['red', 'poster']",['Painting'],['red']
7256,"['red', 'poster']",['Painting'],['red']
7257,"['red', 'poster']",['Painting'],['red']
7258,"['red', 'poster']",['Painting'],['red']
7259,"['red', 'poster']",['Painting'],['red']
7260,"['red', 'poster']",['Painting'],['red']
7261,"['red', 'poster']",['Painting'],['red']
7262,"['red', 'poster']",['Painting'],['red']
7263,"['red', 'poster']",['Painting'],['red']
7264,"['red', 'poster']",['Painting'],['red']
7265,"['red', 'poster']",['Painting'],['red']
7266,"['red', 'poster']",['Painting'],['red']
7267,"['red', 'poster']",['Painting'],['red']
7268,"['red', 'poster']",['Painting'],['red']
7269,"['red', 'poster']",['Painting'],['red']
7270,"['red', 'poster']",['Painting'],['red']
7271,"['red', 'poster']",['Painting'],['red']
7272,"['red', 'poster']",['Painting'],['red']
7273,"['red', 'poster']",['Painting'],['red']
7274,"['red', 'poster']",['Painting'],['red']
7275,"['red', 'poster']",['Painting'],['red']
7276,"['red', 'poster']",['Painting'],['red']
7277,"['red', 'poster']",['Painting'],['red']
7278,"['red', 'poster']",['Painting'],['red']
7279,"['red', 'poster']",['Painting'],['red']
7280,"['red', 'poster']",['Painting'],['red']
7281,"['red', 'poster']",['Painting'],['red']
7282,"['red', 'poster']",['Painting'],['red']
7283,"['red', 'poster']",['Painting'],['red']
7284,"['red', 'poster']",['Painting'],['red']
7285,"['red', 'poster']",['Painting'],['red']
7286,"['red', 'poster']",['Painting'],['red']
7287,"['red', 'poster']",['Painting'],['red']
7288,"['red', 'poster']",['Painting'],['red']
7289,"['red', 'poster']",['Painting'],['red']
7290,"['red', 'poster']",['Painting'],['red']
7290,['silence'],[],[]
7291,['silence'],[],[]
7292,['silence'],[],[]
7293,['silence'],[],[]
7294,['silence'],[],[]
7295,['silence'],[],[]
7296,['silence'],[],[]
7297,['silence'],[],[]
7298,['silence'],[],[]
7299,['silence'],[],[]
7300,['silence'],[],[]
7301,['silence'],[],[]
7302,['silence'],[],[]
7303,['silence'],[],[]
7304,['silence'],[],[]
7305,['silence'],[],[]
7306,['silence'],[],[]
7307,['silence'],[],[]
7308,['silence'],[],[]
7309,['silence'],[],[]
7310,['silence'],[],[]
7311,['silence'],[],[]
7312,['silence'],[],[]
7313,['silence'],[],[]
7314,['silence'],[],[]
7315,['silence'],[],[]
7316,['silence'],[],[]
7317,['silence'],[],[]
7318,['silence'],[],[]
7319,['silence'],[],[]
7320,['silence'],[],[]
7320,"['c', 'black']",[],['black']
7321,"['c', 'black']",[],['black']
7322,"['c', 'black']",[],['black']
7323,"['c', 'black']",[],['black']
7324,"['c', 'black']",[],['black']
7325,"['c', 'black']",[],['black']
7326,"['c', 'black']",[],['black']
7327,"['c', 'black']",[],['black']
7328,"['c', 'black']",[],['black']
7329,"['c', 'black']",[],['black']
7330,"['c', 'black']",[],['black']
7331,"['c', 'black']",[],['black']
7332,"['c', 'black']",[],['black']
7333,"['c', 'black']",[],['black']
7334,"['c', 'black']",[],['black']
7335,"['c', 'black']",[],['black']
7336,"['c', 'black']",[],['black']
7337,"['c', 'black']",[],['black']
7338,"['c', 'black']",[],['black']
7339,"['c', 'black']",[],['black']
7340,"['c', 'black']",[],['black']
7341,"['c', 'black']",[],['black']
7342,"['c', 'black']",[],['black']
7343,"['c', 'black']",[],['black']
7344,"['c', 'black']",[],['black']
7345,"['c', 'black']",[],['black']
7346,"['c', 'black']",[],['black']
7347,"['c', 'black']",[],['black']
7348,"['c', 'black']",[],['black']
7349,"['c', 'black']",[],['black']
7350,"['c', 'black']",[],['black']
7350,['silence'],[],[]
7351,['silence'],[],[]
7352,['silence'],[],[]
7353,['silence'],[],[]
7354,['silence'],[],[]
7355,['silence'],[],[]
7356,['silence'],[],[]
7357,['silence'],[],[]
7358,['silence'],[],[]
7359,['silence'],[],[]
7360,['silence'],[],[]
7361,['silence'],[],[]
7362,['silence'],[],[]
7363,['silence'],[],[]
7364,['silence'],[],[]
7365,['silence'],[],[]
7366,['silence'],[],[]
7367,['silence'],[],[]
7368,['silence'],[],[]
7369,['silence'],[],[]
7370,['silence'],[],[]
7371,['silence'],[],[]
7372,['silence'],[],[]
7373,['silence'],[],[]
7374,['silence'],[],[]
7375,['silence'],[],[]
7376,['silence'],[],[]
7377,['silence'],[],[]
7378,['silence'],[],[]
7379,['silence'],[],[]
7380,['silence'],[],[]
7380,['computer'],['Screen'],[]
7381,['computer'],['Screen'],[]
7382,['computer'],['Screen'],[]
7383,['computer'],['Screen'],[]
7384,['computer'],['Screen'],[]
7385,['computer'],['Screen'],[]
7386,['computer'],['Screen'],[]
7387,['computer'],['Screen'],[]
7388,['computer'],['Screen'],[]
7389,['computer'],['Screen'],[]
7390,['computer'],['Screen'],[]
7391,['computer'],['Screen'],[]
7392,['computer'],['Screen'],[]
7393,['computer'],['Screen'],[]
7394,['computer'],['Screen'],[]
7395,['computer'],['Screen'],[]
7396,['computer'],['Screen'],[]
7397,['computer'],['Screen'],[]
7398,['computer'],['Screen'],[]
7399,['computer'],['Screen'],[]
7400,['computer'],['Screen'],[]
7401,['computer'],['Screen'],[]
7402,['computer'],['Screen'],[]
7403,['computer'],['Screen'],[]
7404,['computer'],['Screen'],[]
7405,['computer'],['Screen'],[]
7406,['computer'],['Screen'],[]
7407,['computer'],['Screen'],[]
7408,['computer'],['Screen'],[]
7409,['computer'],['Screen'],[]
7410,['computer'],['Screen'],[]
7410,['silence'],[],[]
7410,"['black', 'monitor']",['Screen'],['black']
7411,"['black', 'monitor']",['Screen'],['black']
7412,"['black', 'monitor']",['Screen'],['black']
7413,"['black', 'monitor']",['Screen'],['black']
7414,"['black', 'monitor']",['Screen'],['black']
7415,"['black', 'monitor']",['Screen'],['black']
7416,"['black', 'monitor']",['Screen'],['black']
7417,"['black', 'monitor']",['Screen'],['black']
7418,"['black', 'monitor']",['Screen'],['black']
7419,"['black', 'monitor']",['Screen'],['black']
7420,"['black', 'monitor']",['Screen'],['black']
7421,"['black', 'monitor']",['Screen'],['black']
7422,"['black', 'monitor']",['Screen'],['black']
7423,"['black', 'monitor']",['Screen'],['black']
7424,"['black', 'monitor']",['Screen'],['black']
7425,"['black', 'monitor']",['Screen'],['black']
7426,"['black', 'monitor']",['Screen'],['black']
7427,"['black', 'monitor']",['Screen'],['black']
7428,"['black', 'monitor']",['Screen'],['black']
7429,"['black', 'monitor']",['Screen'],['black']
7430,"['black', 'monitor']",['Screen'],['black']
7431,"['black', 'monitor']",['Screen'],['black']
7432,"['black', 'monitor']",['Screen'],['black']
7433,"['black', 'monitor']",['Screen'],['black']
7434,"['black', 'monitor']",['Screen'],['black']
7435,"['black', 'monitor']",['Screen'],['black']
7436,"['black', 'monitor']",['Screen'],['black']
7437,"['black', 'monitor']",['Screen'],['black']
7438,"['black', 'monitor']",['Screen'],['black']
7439,"['black', 'monitor']",['Screen'],['black']
7440,"['black', 'monitor']",['Screen'],['black']
7441,"['black', 'monitor']",['Screen'],['black']
7442,"['black', 'monitor']",['Screen'],['black']
7443,"['black', 'monitor']",['Screen'],['black']
7444,"['black', 'monitor']",['Screen'],['black']
7445,"['black', 'monitor']",['Screen'],['black']
7446,"['black', 'monitor']",['Screen'],['black']
7447,"['black', 'monitor']",['Screen'],['black']
7448,"['black', 'monitor']",['Screen'],['black']
7449,"['black', 'monitor']",['Screen'],['black']
7450,"['black', 'monitor']",['Screen'],['black']
7451,"['black', 'monitor']",['Screen'],['black']
7452,"['black', 'monitor']",['Screen'],['black']
7453,"['black', 'monitor']",['Screen'],['black']
7454,"['black', 'monitor']",['Screen'],['black']
7455,"['black', 'monitor']",['Screen'],['black']
7456,"['black', 'monitor']",['Screen'],['black']
7457,"['black', 'monitor']",['Screen'],['black']
7458,"['black', 'monitor']",['Screen'],['black']
7459,"['black', 'monitor']",['Screen'],['black']
7460,"['black', 'monitor']",['Screen'],['black']
7461,"['black', 'monitor']",['Screen'],['black']
7462,"['black', 'monitor']",['Screen'],['black']
7463,"['black', 'monitor']",['Screen'],['black']
7464,"['black', 'monitor']",['Screen'],['black']
7465,"['black', 'monitor']",['Screen'],['black']
7466,"['black', 'monitor']",['Screen'],['black']
7467,"['black', 'monitor']",['Screen'],['black']
7468,"['black', 'monitor']",['Screen'],['black']
7469,"['black', 'monitor']",['Screen'],['black']
7470,"['black', 'monitor']",['Screen'],['black']
7471,"['black', 'monitor']",['Screen'],['black']
7472,"['black', 'monitor']",['Screen'],['black']
7473,"['black', 'monitor']",['Screen'],['black']
7474,"['black', 'monitor']",['Screen'],['black']
7475,"['black', 'monitor']",['Screen'],['black']
7476,"['black', 'monitor']",['Screen'],['black']
7477,"['black', 'monitor']",['Screen'],['black']
7478,"['black', 'monitor']",['Screen'],['black']
7479,"['black', 'monitor']",['Screen'],['black']
7480,"['black', 'monitor']",['Screen'],['black']
7481,"['black', 'monitor']",['Screen'],['black']
7482,"['black', 'monitor']",['Screen'],['black']
7483,"['black', 'monitor']",['Screen'],['black']
7484,"['black', 'monitor']",['Screen'],['black']
7485,"['black', 'monitor']",['Screen'],['black']
7486,"['black', 'monitor']",['Screen'],['black']
7487,"['black', 'monitor']",['Screen'],['black']
7488,"['black', 'monitor']",['Screen'],['black']
7489,"['black', 'monitor']",['Screen'],['black']
7490,"['black', 'monitor']",['Screen'],['black']
7491,"['black', 'monitor']",['Screen'],['black']
7492,"['black', 'monitor']",['Screen'],['black']
7493,"['black', 'monitor']",['Screen'],['black']
7494,"['black', 'monitor']",['Screen'],['black']
7495,"['black', 'monitor']",['Screen'],['black']
7496,"['black', 'monitor']",['Screen'],['black']
7497,"['black', 'monitor']",['Screen'],['black']
7498,"['black', 'monitor']",['Screen'],['black']
7499,"['black', 'monitor']",['Screen'],['black']
7500,"['black', 'monitor']",['Screen'],['black']
7500,['silence'],[],[]
7501,['silence'],[],[]
7502,['silence'],[],[]
7503,['silence'],[],[]
7504,['silence'],[],[]
7505,['silence'],[],[]
7506,['silence'],[],[]
7507,['silence'],[],[]
7508,['silence'],[],[]
7509,['silence'],[],[]
7510,['silence'],[],[]
7511,['silence'],[],[]
7512,['silence'],[],[]
7513,['silence'],[],[]
7514,['silence'],[],[]
7515,['silence'],[],[]
7516,['silence'],[],[]
7517,['silence'],[],[]
7518,['silence'],[],[]
7519,['silence'],[],[]
7520,['silence'],[],[]
7521,['silence'],[],[]
7522,['silence'],[],[]
7523,['silence'],[],[]
7524,['silence'],[],[]
7525,['silence'],[],[]
7526,['silence'],[],[]
7527,['silence'],[],[]
7528,['silence'],[],[]
7529,['silence'],[],[]
7530,['silence'],[],[]
7530,[],[],[]
7531,[],[],[]
7532,[],[],[]
7533,[],[],[]
7534,[],[],[]
7535,[],[],[]
7536,[],[],[]
7537,[],[],[]
7538,[],[],[]
7539,[],[],[]
7540,[],[],[]
7541,[],[],[]
7542,[],[],[]
7543,[],[],[]
7544,[],[],[]
7545,[],[],[]
7546,[],[],[]
7547,[],[],[]
7548,[],[],[]
7549,[],[],[]
7550,[],[],[]
7551,[],[],[]
7552,[],[],[]
7553,[],[],[]
7554,[],[],[]
7555,[],[],[]
7556,[],[],[]
7557,[],[],[]
7558,[],[],[]
7559,[],[],[]
7560,[],[],[]
7561,[],[],[]
7562,[],[],[]
7563,[],[],[]
7564,[],[],[]
7565,[],[],[]
7566,[],[],[]
7567,[],[],[]
7568,[],[],[]
7569,[],[],[]
7570,[],[],[]
7571,[],[],[]
7572,[],[],[]
7573,[],[],[]
7574,[],[],[]
7575,[],[],[]
7576,[],[],[]
7577,[],[],[]
7578,[],[],[]
7579,[],[],[]
7580,[],[],[]
7581,[],[],[]
7582,[],[],[]
7583,[],[],[]
7584,[],[],[]
7585,[],[],[]
7586,[],[],[]
7587,[],[],[]
7588,[],[],[]
7589,[],[],[]
7590,[],[],[]
7590,['silence'],[],[]
7590,[],[],[]
7591,[],[],[]
7592,[],[],[]
7593,[],[],[]
7594,[],[],[]
7595,[],[],[]
7596,[],[],[]
7597,[],[],[]
7598,[],[],[]
7599,[],[],[]
7600,[],[],[]
7601,[],[],[]
7602,[],[],[]
7603,[],[],[]
7604,[],[],[]
7605,[],[],[]
7606,[],[],[]
7607,[],[],[]
7608,[],[],[]
7609,[],[],[]
7610,[],[],[]
7611,[],[],[]
7612,[],[],[]
7613,[],[],[]
7614,[],[],[]
7615,[],[],[]
7616,[],[],[]
7617,[],[],[]
7618,[],[],[]
7619,[],[],[]
7620,[],[],[]
7620,['silence'],[],[]
7621,['silence'],[],[]
7622,['silence'],[],[]
7623,['silence'],[],[]
7624,['silence'],[],[]
7625,['silence'],[],[]
7626,['silence'],[],[]
7627,['silence'],[],[]
7628,['silence'],[],[]
7629,['silence'],[],[]
7630,['silence'],[],[]
7631,['silence'],[],[]
7632,['silence'],[],[]
7633,['silence'],[],[]
7634,['silence'],[],[]
7635,['silence'],[],[]
7636,['silence'],[],[]
7637,['silence'],[],[]
7638,['silence'],[],[]
7639,['silence'],[],[]
7640,['silence'],[],[]
7641,['silence'],[],[]
7642,['silence'],[],[]
7643,['silence'],[],[]
7644,['silence'],[],[]
7645,['silence'],[],[]
7646,['silence'],[],[]
7647,['silence'],[],[]
7648,['silence'],[],[]
7649,['silence'],[],[]
7650,['silence'],[],[]
7650,[],[],[]
7650,['silence'],[],[]
7650,"['blue', 'pillow']",['Cushion'],['blue']
7651,"['blue', 'pillow']",['Cushion'],['blue']
7652,"['blue', 'pillow']",['Cushion'],['blue']
7653,"['blue', 'pillow']",['Cushion'],['blue']
7654,"['blue', 'pillow']",['Cushion'],['blue']
7655,"['blue', 'pillow']",['Cushion'],['blue']
7656,"['blue', 'pillow']",['Cushion'],['blue']
7657,"['blue', 'pillow']",['Cushion'],['blue']
7658,"['blue', 'pillow']",['Cushion'],['blue']
7659,"['blue', 'pillow']",['Cushion'],['blue']
7660,"['blue', 'pillow']",['Cushion'],['blue']
7661,"['blue', 'pillow']",['Cushion'],['blue']
7662,"['blue', 'pillow']",['Cushion'],['blue']
7663,"['blue', 'pillow']",['Cushion'],['blue']
7664,"['blue', 'pillow']",['Cushion'],['blue']
7665,"['blue', 'pillow']",['Cushion'],['blue']
7666,"['blue', 'pillow']",['Cushion'],['blue']
7667,"['blue', 'pillow']",['Cushion'],['blue']
7668,"['blue', 'pillow']",['Cushion'],['blue']
7669,"['blue', 'pillow']",['Cushion'],['blue']
7670,"['blue', 'pillow']",['Cushion'],['blue']
7671,"['blue', 'pillow']",['Cushion'],['blue']
7672,"['blue', 'pillow']",['Cushion'],['blue']
7673,"['blue', 'pillow']",['Cushion'],['blue']
7674,"['blue', 'pillow']",['Cushion'],['blue']
7675,"['blue', 'pillow']",['Cushion'],['blue']
7676,"['blue', 'pillow']",['Cushion'],['blue']
7677,"['blue', 'pillow']",['Cushion'],['blue']
7678,"['blue', 'pillow']",['Cushion'],['blue']
7679,"['blue', 'pillow']",['Cushion'],['blue']
7680,"['blue', 'pillow']",['Cushion'],['blue']
7680,['silence'],[],[]
7680,[],[],[]
7681,[],[],[]
7682,[],[],[]
7683,[],[],[]
7684,[],[],[]
7685,[],[],[]
7686,[],[],[]
7687,[],[],[]
7688,[],[],[]
7689,[],[],[]
7690,[],[],[]
7691,[],[],[]
7692,[],[],[]
7693,[],[],[]
7694,[],[],[]
7695,[],[],[]
7696,[],[],[]
7697,[],[],[]
7698,[],[],[]
7699,[],[],[]
7700,[],[],[]
7701,[],[],[]
7702,[],[],[]
7703,[],[],[]
7704,[],[],[]
7705,[],[],[]
7706,[],[],[]
7707,[],[],[]
7708,[],[],[]
7709,[],[],[]
7710,[],[],[]
7711,[],[],[]
7712,[],[],[]
7713,[],[],[]
7714,[],[],[]
7715,[],[],[]
7716,[],[],[]
7717,[],[],[]
7718,[],[],[]
7719,[],[],[]
7720,[],[],[]
7721,[],[],[]
7722,[],[],[]
7723,[],[],[]
7724,[],[],[]
7725,[],[],[]
7726,[],[],[]
7727,[],[],[]
7728,[],[],[]
7729,[],[],[]
7730,[],[],[]
7731,[],[],[]
7732,[],[],[]
7733,[],[],[]
7734,[],[],[]
7735,[],[],[]
7736,[],[],[]
7737,[],[],[]
7738,[],[],[]
7739,[],[],[]
7740,[],[],[]
7740,['silence'],[],[]
7740,['brown'],[],['brown']
7741,['brown'],[],['brown']
7742,['brown'],[],['brown']
7743,['brown'],[],['brown']
7744,['brown'],[],['brown']
7745,['brown'],[],['brown']
7746,['brown'],[],['brown']
7747,['brown'],[],['brown']
7748,['brown'],[],['brown']
7749,['brown'],[],['brown']
7750,['brown'],[],['brown']
7751,['brown'],[],['brown']
7752,['brown'],[],['brown']
7753,['brown'],[],['brown']
7754,['brown'],[],['brown']
7755,['brown'],[],['brown']
7756,['brown'],[],['brown']
7757,['brown'],[],['brown']
7758,['brown'],[],['brown']
7759,['brown'],[],['brown']
7760,['brown'],[],['brown']
7761,['brown'],[],['brown']
7762,['brown'],[],['brown']
7763,['brown'],[],['brown']
7764,['brown'],[],['brown']
7765,['brown'],[],['brown']
7766,['brown'],[],['brown']
7767,['brown'],[],['brown']
7768,['brown'],[],['brown']
7769,['brown'],[],['brown']
7770,['brown'],[],['brown']
7770,['silence'],[],[]
7770,"['leather', 'bag']",['Cloth'],['leather']
7771,"['leather', 'bag']",['Cloth'],['leather']
7772,"['leather', 'bag']",['Cloth'],['leather']
7773,"['leather', 'bag']",['Cloth'],['leather']
7774,"['leather', 'bag']",['Cloth'],['leather']
7775,"['leather', 'bag']",['Cloth'],['leather']
7776,"['leather', 'bag']",['Cloth'],['leather']
7777,"['leather', 'bag']",['Cloth'],['leather']
7778,"['leather', 'bag']",['Cloth'],['leather']
7779,"['leather', 'bag']",['Cloth'],['leather']
7780,"['leather', 'bag']",['Cloth'],['leather']
7781,"['leather', 'bag']",['Cloth'],['leather']
7782,"['leather', 'bag']",['Cloth'],['leather']
7783,"['leather', 'bag']",['Cloth'],['leather']
7784,"['leather', 'bag']",['Cloth'],['leather']
7785,"['leather', 'bag']",['Cloth'],['leather']
7786,"['leather', 'bag']",['Cloth'],['leather']
7787,"['leather', 'bag']",['Cloth'],['leather']
7788,"['leather', 'bag']",['Cloth'],['leather']
7789,"['leather', 'bag']",['Cloth'],['leather']
7790,"['leather', 'bag']",['Cloth'],['leather']
7791,"['leather', 'bag']",['Cloth'],['leather']
7792,"['leather', 'bag']",['Cloth'],['leather']
7793,"['leather', 'bag']",['Cloth'],['leather']
7794,"['leather', 'bag']",['Cloth'],['leather']
7795,"['leather', 'bag']",['Cloth'],['leather']
7796,"['leather', 'bag']",['Cloth'],['leather']
7797,"['leather', 'bag']",['Cloth'],['leather']
7798,"['leather', 'bag']",['Cloth'],['leather']
7799,"['leather', 'bag']",['Cloth'],['leather']
7800,"['leather', 'bag']",['Cloth'],['leather']
7800,['silence'],[],[]
7801,['silence'],[],[]
7802,['silence'],[],[]
7803,['silence'],[],[]
7804,['silence'],[],[]
7805,['silence'],[],[]
7806,['silence'],[],[]
7807,['silence'],[],[]
7808,['silence'],[],[]
7809,['silence'],[],[]
7810,['silence'],[],[]
7811,['silence'],[],[]
7812,['silence'],[],[]
7813,['silence'],[],[]
7814,['silence'],[],[]
7815,['silence'],[],[]
7816,['silence'],[],[]
7817,['silence'],[],[]
7818,['silence'],[],[]
7819,['silence'],[],[]
7820,['silence'],[],[]
7821,['silence'],[],[]
7822,['silence'],[],[]
7823,['silence'],[],[]
7824,['silence'],[],[]
7825,['silence'],[],[]
